"Date","bookings","pred","res"
2015-07-11,1.55672616509585,1.83868719730526,0.281961032209417
2015-07-12,1.60213617077753,1.84235961921513,0.240223448437605
2015-07-13,1.63565434510899,1.8626257115975,0.226971366488509
2015-07-14,1.58260467866754,1.92808065097779,0.345475972310253
2015-07-15,1.66238810688213,1.9481629030779,0.285774796195772
2015-07-16,1.66238810688213,2.0157607588917,0.353372652009573
2015-07-17,1.66238810688213,2.02720197848976,0.364813871607628
2015-07-18,1.66266356410214,2.03552333731204,0.372859773209905
2015-07-19,1.64530995815911,2.06889383308589,0.423583874926787
2015-07-20,1.6309865312868,2.10680003464222,0.475813503355422
2015-07-21,1.60318329473522,2.1140659507364,0.510882656001185
2015-07-22,1.63208841981677,2.10384495649487,0.471756536678093
2015-07-23,1.63208841981677,2.04651517793536,0.414426758118587
2015-07-24,1.63208841981677,2.04030964430422,0.408221224487441
2015-07-25,1.62754807912368,2.03478851635009,0.407240437226409
2015-07-26,1.60910361436131,2.04643692355603,0.437333309194723
2015-07-27,1.52756555207324,2.03452719189227,0.506961639819024
2015-07-28,1.6012421395159,2.06030107010156,0.459058930585662
2015-07-29,1.56089354703795,2.0569813568145,0.496087809776552
2015-07-30,1.56089354703795,2.03895064070821,0.478057093670257
2015-07-31,1.56089354703795,2.03432649280876,0.473432945770808
2015-08-01,1.61286898983732,2.03414397034794,0.421274980510625
2015-08-02,1.58903631671531,2.02596552670002,0.43692920998471
2015-08-03,1.61172124954365,2.05268715135753,0.440965901813883
2015-08-04,1.65296997302758,2.09133330453187,0.438363331504289
2015-08-05,1.76502963621774,2.08936777710915,0.324338140891403
2015-08-06,1.76502963621774,2.0675908466801,0.302561210462362
2015-08-07,1.76502963621774,2.07143124099821,0.306401604780466
2015-08-08,1.81887619396102,2.07436205167323,0.255485857712211
2015-08-09,2.00254552440866,2.07854245137423,0.0759969269655749
2015-08-10,1.99229752736702,2.05563059449196,0.0633330671249388
2015-08-11,1.96845731640986,2.03898775484413,0.0705304384342664
2015-08-12,1.90365892780523,2.00863856635988,0.104979638554652
2015-08-13,1.90365892780523,2.04170641023666,0.138047482431431
2015-08-14,1.90365892780523,2.02910189330578,0.125442965500553
2015-08-15,1.90780072712257,2.01335240714252,0.105551680019948
2015-08-16,1.89956547016061,2.05045874789357,0.150893277732962
2015-08-17,1.98221907177089,2.00497968588024,0.022760614109353
2015-08-18,1.84932540651798,2.07315601315349,0.223830606635516
2015-08-19,1.86271298519293,2.0538565274328,0.191143542239865
2015-08-20,1.86271298519293,2.03143232967705,0.168719344484111
2015-08-21,1.86271298519293,2.00222200620919,0.13950902101626
2015-08-22,1.8042360024146,1.96924920938909,0.16501320697449
2015-08-23,1.81165972739661,1.91125398315489,0.0995942557582816
2015-08-24,1.76759082694606,1.90419899299741,0.136608166051351
2015-08-25,1.78069744654993,1.85198216326535,0.0712847167154156
