"Date","pred","bookings","res"
2014-12-07,2.29745500581339,2.87584326537226,-0.578388259558873
2014-12-08,2.28454335452989,2.89592019927364,-0.611376844743757
2014-12-09,2.22796534001827,3.02888670156355,-0.800921361545277
2014-12-10,2.31631435127929,3.1744751991754,-0.858160847896116
2014-12-11,2.31870223535225,3.1744751991754,-0.855772963823157
2014-12-12,2.312181414105,3.1744751991754,-0.862293785070407
2014-12-13,2.30539022339508,3.06962438377882,-0.76423416038374
2014-12-14,2.2798709073104,3.05319428807932,-0.773323380768924
2014-12-15,2.2644529370591,3.01561102398119,-0.751158086922081
2014-12-16,2.22813723096624,2.50142349818977,-0.273286267223526
2014-12-17,2.19437538133934,2.28559865065032,-0.0912232693109769
2014-12-18,2.28722392069176,2.28711086353727,0.000113057154487617
2014-12-19,2.26490035746247,2.28711086353727,-0.022210506074805
2014-12-20,2.2411606842652,1.689950931102,0.551209753163197
2014-12-21,2.18162804748863,1.65894704208112,0.522681005407508
2014-12-22,2.16474088886753,1.56331128763724,0.601429601230286
2014-12-23,2.16485643526539,1.48274914658654,0.682107288678851
2014-12-24,2.0843018963933,1.38656687570586,0.69773502068744
2014-12-25,1.93745159870014,1.38656687570586,0.550884722994277
2014-12-26,1.95633200369775,1.38656687570586,0.569765127991894
2014-12-27,1.93034469243139,1.37854078447971,0.551803907951682
2014-12-28,1.90617199195549,1.31202008845668,0.594151903498806
2014-12-29,1.84947888273746,1.26709820600549,0.582380676731963
2014-12-30,1.86648929631338,1.27530292665626,0.591186369657113
2014-12-31,1.79889504867606,1.20949623351521,0.589398815160854
2015-01-01,1.6694859797135,1.20949623351521,0.459989746198294
2015-01-02,1.74586198572069,1.20949623351521,0.536365752205489
2015-01-03,1.77742989966646,1.21871538336736,0.558714516299103
2015-01-04,1.80721312365495,1.1954541771199,0.611758946535049
2015-01-05,1.84219648921862,1.26260247795566,0.579594011262958
2015-01-06,1.82875304715708,1.45627417483978,0.372478872317294
2015-01-07,1.84528970625252,1.58192452003873,0.263365186213786
2015-01-08,1.77139662066475,1.58041230714799,0.190984313516757
2015-01-09,1.80769534083083,1.58041230714799,0.227283033682844
2015-01-10,1.84381499420851,1.5891917876386,0.254623206569914
2015-01-11,1.9888258241117,1.58414242922702,0.404683394884676
2015-01-12,1.99034631997347,1.61354099563142,0.376805324342045
2015-01-13,2.04647968150675,1.71367002467559,0.332809656831165
2015-01-14,2.10885936906561,1.83251748617478,0.27634188289083
2015-01-15,2.18015559297055,1.83251748617478,0.347638106795767
2015-01-16,2.20610277773812,1.83251748617478,0.373585291563341
2015-01-17,2.22934792703018,1.86245741655315,0.366890510477027
2015-01-18,2.24855480529368,1.86464033636258,0.383914468931095
2015-01-19,2.24412341741845,1.91197172787101,0.332151689547444
2015-01-20,2.2298190635629,1.91045928286934,0.319359780693564
2015-01-21,2.33366286172532,2.00237244594047,0.331290415784849
2015-01-22,2.31208839430474,2.00237244594047,0.309715948364271
2015-01-23,2.3212707855273,2.00237244594047,0.318898339586838
