uniform_date,21_d_MA,raw_sales
4/2/2016,36362.42202,0
4/3/2016,39479.67748,0
4/4/2016,36661.65625,56217.13277
4/5/2016,38161.42363,55861.82062
4/6/2016,38161.42363,37390.856
4/7/2016,38161.42363,40432.78654
4/8/2016,39605.0993,35140.33085
4/9/2016,38338.2877,0
4/10/2016,38765.63662,0
4/11/2016,43126.22867,61296.01946
4/12/2016,43212.08636,39971.72177
4/13/2016,43212.08636,90614.58554
4/14/2016,43212.08636,24021.16862
4/15/2016,41369.48805,50765.58854
4/16/2016,40358.76087,0
4/17/2016,40676.1357,0
4/18/2016,40271.95595,42208.25031
4/19/2016,42544.52443,28165.59954
4/20/2016,42544.52443,49211.24838
4/21/2016,42544.52443,115606.8894
4/22/2016,40642.35126,40941.53623
4/23/2016,40262.41285,0
4/24/2016,38754.34945,0
4/25/2016,40330.42429,23475.57823
4/26/2016,41479.78035,37901.97608
4/27/2016,41479.78035,43030.36254
4/28/2016,41479.78035,33250.82346
4/29/2016,41006.57653,75522.12446
4/30/2016,41952.67213,0
5/1/2016,41706.2834,0
5/2/2016,38099.05139,27495.86546
5/3/2016,38553.52584,33220.50862
5/4/2016,38553.52584,63817.459
5/5/2016,38553.52584,52026.806
5/6/2016,39765.80952,71188.76154
5/7/2016,41663.15879,0
5/8/2016,41230.00271,0
5/9/2016,42282.00307,33799.78238
5/10/2016,41737.21792,44976.99069
5/11/2016,41737.21792,44833.11023
5/12/2016,41737.21792,51509.15138
5/13/2016,41895.31976,49017.19746
5/14/2016,46206.69981,0
5/15/2016,48088.01742,0
5/16/2016,47352.88702,45016.92677
5/17/2016,45198.55864,71616.41308
5/18/2016,45198.55864,35333.51215
5/19/2016,45198.55864,51944.06077
5/20/2016,43328.61417,65841.71131
5/21/2016,43540.55994,0
5/22/2016,43279.82121,0
5/23/2016,43458.79135,30305.21362
5/24/2016,42334.96025,109830.4156
5/25/2016,42334.96025,97247.02577
5/26/2016,42334.96025,38964.10431
5/27/2016,42967.25507,32908.00323
5/28/2016,42953.73512,0
5/29/2016,42899.10955,0
5/30/2016,45432.17612,572.3076923
5/31/2016,49391.72576,48743.104
6/1/2016,49391.72576,40199.98354
6/2/2016,49391.72576,54689.31308
6/3/2016,49348.90304,29047.58346
6/4/2016,45139.00245,0
6/5/2016,43588.76642,0
6/6/2016,44064.36768,56252.31923
6/7/2016,45472.70526,71376.174
6/8/2016,45472.70526,34362.85785
6/9/2016,45472.70526,96954.70515
6/10/2016,47851.72649,136199.8627
6/11/2016,48025.45736,0
6/12/2016,49281.30565,0
6/13/2016,49633.73965,29544.28669
6/14/2016,50543.37724,35023.72069
6/15/2016,50543.37724,69700.52377
6/16/2016,50543.37724,47415.173
6/17/2016,49162.52578,57933.07869
6/18/2016,47974.4343,0
6/19/2016,49766.34985,0
6/20/2016,49777.2315,42845.68485
6/21/2016,43929.40521,51830.16792
6/22/2016,43929.40521,62515.44162
6/23/2016,43929.40521,60951.79415
6/24/2016,42280.56093,45211.14369
6/25/2016,41295.55973,0
6/26/2016,40478.26794,0
6/27/2016,40122.71424,31715.651
6/28/2016,38398.84241,50264.70231
6/29/2016,38398.84241,66203.81892
6/30/2016,38398.84241,97148.06362
7/1/2016,38323.01104,32288.48785
7/2/2016,41105.26846,0
7/3/2016,39687.43297,0
7/4/2016,43044.79345,245.5921538
7/5/2016,43502.72957,17521.00708
7/6/2016,43502.72957,55177.87731
7/7/2016,43502.72957,41097.25723
7/8/2016,44255.57189,27301.20231
7/9/2016,44542.38525,0
7/10/2016,44715.21862,0
7/11/2016,43512.61048,41498.21969
7/12/2016,45693.34451,101268.7423
7/13/2016,45693.34451,37321.59546
7/14/2016,45693.34451,120609.5072
7/15/2016,49860.63468,53348.31638
7/16/2016,51477.6279,0
7/17/2016,53166.94719,0
7/18/2016,52643.81365,45093.07985
7/19/2016,53242.72684,55361.15523
7/20/2016,53242.72684,69274.93477
7/21/2016,53242.72684,75778.64215
7/22/2016,52183.80145,71038.45408
7/23/2016,48549.04634,0
7/24/2016,48133.80425,0
7/25/2016,43024.27534,74295.13285
7/26/2016,42388.15109,46253.73277
7/27/2016,42388.15109,85195.78169
7/28/2016,42388.15109,31801.57646
7/29/2016,43817.09376,37943.429
7/30/2016,42016.29045,0
7/31/2016,40646.67894,0
8/1/2016,39185.64795,22681.93015
8/2/2016,36498.46108,36681.93992
8/3/2016,36498.46108,29943.063
8/4/2016,36498.46108,29817.10885
8/5/2016,33855.73467,42044.87792
8/6/2016,32380.00351,0
8/7/2016,30475.41515,0
8/8/2016,32370.07305,70484.29192
8/9/2016,32280.01084,23362.26538
8/10/2016,32280.01084,44937.99192
8/11/2016,32280.01084,49817.24531
8/12/2016,34445.36549,23289.21054
8/13/2016,35941.54077,0
8/14/2016,36294.12714,0
8/15/2016,39111.64415,27335.91738
8/16/2016,38378.06834,20031.12515
8/17/2016,38378.06834,51352.71154
8/18/2016,38378.06834,65468.19008
8/19/2016,36369.1462,36343.09269
8/20/2016,36579.58871,0
8/21/2016,35120.4189,0
8/22/2016,42148.16115,61158.61677
8/23/2016,45690.03302,63267.82377
8/24/2016,45690.03302,36208.25138
8/25/2016,45690.03302,79882.21877
8/26/2016,44160.58186,29009.80015
8/27/2016,45296.95624,0
8/28/2016,43865.05822,0
8/29/2016,42975.39984,34787.29085
8/30/2016,43408.63536,27101.66692
8/31/2016,43408.63536,19009.66677
9/1/2016,43408.63536,174694.8191
9/2/2016,43549.57599,86225.54923
9/3/2016,42083.28094,0
9/4/2016,43483.37162,0
9/5/2016,43608.94484,158.7469231
9/6/2016,44758.50007,40223.62362
9/7/2016,44758.50007,25908.98515
9/8/2016,44758.50007,49659.64508
9/9/2016,46080.38511,44041.35462
9/10/2016,51553.04045,0
9/11/2016,52826.07129,0
9/12/2016,45119.18635,63663.02338
9/13/2016,43838.82555,37212.88854
9/14/2016,43838.82555,61086.78577
9/15/2016,43838.82555,82113.55831
9/16/2016,47719.44808,49436.51238
9/17/2016,47580.66095,0
9/18/2016,48493.35327,0
9/19/2016,49913.92695,58276.17115
9/20/2016,50615.65875,124346.5425
9/21/2016,50615.65875,41630.44569
9/22/2016,50615.65875,37749.40208
9/23/2016,50831.13277,63474.52277
9/24/2016,51840.37774,0
9/25/2016,49973.89737,0
9/26/2016,49727.358,69114.42408
9/27/2016,48356.91919,37757.483
9/28/2016,48356.91919,42126.82585
9/29/2016,48356.91919,74902.14654
9/30/2016,47412.98715,56510.58877
10/1/2016,42701.94964,0
10/2/2016,42001.44603,0
10/3/2016,42319.67783,67491.83115
10/4/2016,43604.55346,55146.39523
10/5/2016,43604.55346,27920.86546
10/6/2016,43604.55346,77732.74315
10/7/2016,42353.43252,25084.86908
10/8/2016,46805.52338,0
10/9/2016,46523.28195,0
10/10/2016,47399.49418,41503.22477
10/11/2016,46354.85103,40635.02985
10/12/2016,46354.85103,29183.03531
10/13/2016,46354.85103,43404.13646
10/14/2016,44175.33973,86305.77446
10/15/2016,45519.4187,0
10/16/2016,49542.52395,0
10/17/2016,49088.72694,46882.96715
10/18/2016,51260.38319,116867.7131
10/19/2016,51260.38319,37111.61269
10/20/2016,51260.38319,90471.76392
10/21/2016,50139.93677,37948.08338
10/22/2016,50911.75211,0
10/23/2016,53177.66514,0
10/24/2016,53886.34241,28763.592
10/25/2016,51914.63002,79029.64454
10/26/2016,51914.63002,99408.35123
10/27/2016,51914.63002,69669.11915
10/28/2016,52234.80363,63673.53023
10/29/2016,47449.8636,0
10/30/2016,47588.83017,0
10/31/2016,46309.86726,21593.75377
11/1/2016,48281.24329,54349.59477
11/2/2016,48281.24329,69446.56677
11/3/2016,48281.24329,55996.78638
11/4/2016,53007.80495,51269.962
11/5/2016,51893.41911,0
11/6/2016,56739.54136,0
11/7/2016,55780.57207,52572.20592
11/8/2016,56149.59414,31843.00946
11/9/2016,56149.59414,39580.94177
11/10/2016,56149.59414,67745.57685
11/11/2016,58781.73223,72977.91908
11/12/2016,58406.92163,0
11/13/2016,59724.47336,0
11/14/2016,56916.15806,112750.9568
11/15/2016,54350.79106,59227.86538
11/16/2016,54371.30793,185520.216
11/17/2016,54371.30793,52628.97246
11/18/2016,54641.49285,70230.76846
11/19/2016,56316.1832,0
11/20/2016,56940.11466,0
11/21/2016,55223.37997,68364.823
11/22/2016,53573.71022,47689.49869
11/23/2016,53573.71022,92858.44754
11/24/2016,53573.71022,6095.183769
11/25/2016,58202.98336,5685.363769
11/26/2016,57089.47231,364.5688462
11/27/2016,49005.68551,0
11/28/2016,49561.06553,57373.18423
11/29/2016,47374.36898,61600.96869
11/30/2016,47374.36898,50667.72392
12/1/2016,47374.36898,37240.522
12/2/2016,47526.13869,43664.55654
12/3/2016,48652.29584,0
12/4/2016,45887.86383,0
12/5/2016,48590.19818,195009.5796
12/6/2016,50380.78145,39441.63046
12/7/2016,50360.26459,41877.54277
12/8/2016,50360.26459,62497.64815
12/9/2016,53756.21143,31374.85292
12/10/2016,55124.02575,0
12/11/2016,58396.22292,0
12/12/2016,60751.64986,71061.654
12/13/2016,58562.44007,67700.44492
12/14/2016,58562.44007,43736.61723
12/15/2016,58562.44007,54113.58654
12/16/2016,47587.87498,37502.65115
12/17/2016,46815.40751,0
12/18/2016,46618.54308,0
12/19/2016,46838.88892,117716.5472
12/20/2016,45820.15274,85905.97715
12/21/2016,45820.15274,108812.1504
12/22/2016,45820.15274,79094.647
12/23/2016,41821.01204,4763.982462
12/24/2016,38011.03029,0
12/25/2016,35549.66222,0
12/26/2016,32504.30886,0
12/27/2016,30393.77005,25715.47769
12/28/2016,30393.77005,38379.41323
12/29/2016,30393.77005,66413.02431
12/30/2016,23769.0293,13272.69462
12/31/2016,18934.49379,0
